   203/299    0.818G   0.02756   0.02223  0.005182   0.05497        20       640    0.9809    0.9879    0.9947    0.8308   0.01974   0.01346  0.003156
   204/299    0.818G   0.02749   0.02224  0.005054   0.05478         8       640    0.9823    0.9875    0.9947    0.8288   0.01987   0.01348  0.003141
   205/299    0.818G   0.02677   0.02181  0.004942   0.05352        20       640    0.9854    0.9825    0.9943    0.8294   0.01973   0.01338   0.00316
   206/299    0.818G   0.02728   0.02229  0.005286   0.05486        13       640    0.9801    0.9906    0.9949    0.8323   0.01976    0.0134  0.003144
   207/299    0.818G    0.0271   0.02142  0.005127   0.05365        21       640    0.9808    0.9883    0.9946    0.8304   0.01964   0.01333  0.003145
   208/299    0.818G   0.02693   0.02141  0.005105   0.05345         8       640    0.9842    0.9834    0.9943    0.8291   0.01969   0.01342  0.003128
   209/299    0.818G   0.02682   0.02117  0.005062   0.05306        12       640    0.9818    0.9878    0.9943    0.8272   0.01968   0.01343  0.003138
   210/299    0.818G   0.02669    0.0214  0.004891   0.05297         6       640    0.9798    0.9877    0.9947     0.831   0.01961   0.01343  0.003135
   211/299    0.818G   0.02711   0.02207  0.005051   0.05424         6       640    0.9795    0.9902    0.9949     0.828   0.01969   0.01343  0.003149
   212/299    0.818G   0.02688   0.02151  0.005013   0.05341        21       640    0.9804    0.9905    0.9948    0.8284   0.01958   0.01339  0.003142
   213/299    0.818G   0.02675   0.02162  0.004901   0.05327        21       640     0.982    0.9897    0.9949    0.8306   0.01957   0.01329  0.003115
   214/299    0.818G   0.02721   0.02153   0.00525   0.05399        15       640    0.9795    0.9895    0.9948    0.8318   0.01941   0.01325  0.003125
   215/299    0.818G   0.02756   0.02147  0.005354   0.05439         9       640    0.9826    0.9931     0.995    0.8359   0.01946   0.01314  0.003127
   216/299    0.818G   0.02688   0.02149   0.00496   0.05333        12       640    0.9869    0.9864    0.9948    0.8343   0.01948   0.01327   0.00315
   217/299    0.818G   0.02645   0.02079  0.005041   0.05228        14       640    0.9818    0.9853    0.9946    0.8302   0.01957   0.01336   0.00314
   218/299    0.818G   0.02628   0.02148  0.004937   0.05269         9       640    0.9836    0.9869    0.9946    0.8315   0.01942   0.01316  0.003125
   219/299    0.818G    0.0263   0.02099  0.005091   0.05238        19       640    0.9837    0.9882    0.9947    0.8362   0.01934   0.01316   0.00314
   220/299    0.818G   0.02638   0.02105  0.005007   0.05244        12       640    0.9876    0.9857    0.9952    0.8381   0.01937    0.0132  0.003114
   221/299    0.818G   0.02678   0.02151  0.004848   0.05314        16       640    0.9877    0.9834     0.995    0.8369   0.01942   0.01321  0.003105
   222/299    0.818G   0.02657   0.02153   0.00521    0.0533        15       640     0.989    0.9822     0.995    0.8352   0.01943   0.01321  0.003122
   223/299    0.818G   0.02653   0.02076   0.00493   0.05222        16       640    0.9886    0.9859    0.9949     0.838   0.01933   0.01311  0.003118
   224/299    0.818G   0.02684   0.02138  0.005191   0.05341         8       640    0.9826    0.9892    0.9949    0.8372   0.01927    0.0131  0.003119
   225/299    0.818G   0.02673   0.02151  0.005087   0.05333        19       640    0.9831    0.9889     0.995    0.8406   0.01921   0.01308  0.003116
   226/299    0.818G   0.02671   0.02164  0.005128   0.05348        27       640    0.9769    0.9936    0.9951     0.841    0.0191   0.01301  0.003111
   227/299    0.818G   0.02603   0.02094  0.004906   0.05188        16       640    0.9883    0.9823    0.9948    0.8393   0.01909   0.01303  0.003095
   228/299    0.818G   0.02629   0.02136  0.005168   0.05282         6       640    0.9799    0.9923    0.9949    0.8404   0.01904   0.01295  0.003106
   229/299    0.818G   0.02638   0.02109   0.00504   0.05251        10       640    0.9809    0.9917     0.995    0.8369    0.0192   0.01302  0.003082
   230/299    0.818G   0.02601   0.02106  0.004791   0.05186        19       640     0.982    0.9882     0.995    0.8402   0.01906   0.01287  0.003096
   231/299    0.818G   0.02623   0.02083  0.004912   0.05197        14       640    0.9903    0.9807    0.9948    0.8384   0.01914   0.01306  0.003087
   232/299    0.818G    0.0262   0.02151  0.004994   0.05271         6       640    0.9842    0.9883    0.9946    0.8389   0.01899   0.01299  0.003079
   233/299    0.818G   0.02603   0.02102  0.004909   0.05196        21       640    0.9856    0.9869    0.9949    0.8391     0.019   0.01288  0.003068
   234/299    0.818G   0.02608   0.02118  0.004972   0.05223         9       640    0.9818    0.9895    0.9947    0.8426   0.01885   0.01283  0.003069
   235/299    0.818G   0.02589   0.02101  0.005024   0.05192        15       640    0.9794    0.9921    0.9947    0.8385   0.01898   0.01283  0.003073
   236/299    0.818G   0.02631   0.02168  0.005077   0.05308        15       640     0.979    0.9909     0.995    0.8423   0.01895    0.0129  0.003081
   237/299    0.818G   0.02618   0.02135  0.004905   0.05244        11       640    0.9808    0.9931    0.9951    0.8424   0.01897   0.01281  0.003055
   238/299    0.818G   0.02582   0.02037  0.004857   0.05104        17       640    0.9809     0.991    0.9951    0.8446   0.01884   0.01277  0.003054
   239/299    0.818G   0.02624   0.02072  0.004974   0.05194        23       640    0.9838    0.9902    0.9952     0.844   0.01893    0.0128  0.003055
   240/299    0.818G   0.02582   0.02024   0.00498   0.05104        12       640    0.9878     0.985    0.9951    0.8445   0.01888   0.01279  0.003079
   241/299    0.818G   0.02553   0.02076  0.004907    0.0512         9       640    0.9844    0.9871    0.9951    0.8442   0.01882   0.01273  0.003065
   242/299    0.818G   0.02631    0.0208  0.005321   0.05243        13       640    0.9872    0.9828    0.9952     0.844    0.0188   0.01276  0.003076
   243/299    0.818G   0.02629   0.02181   0.00511   0.05321        16       640    0.9794    0.9919    0.9951    0.8483   0.01871    0.0127   0.00304
   244/299    0.818G   0.02587   0.02056  0.004956   0.05139        11       640    0.9811    0.9896     0.995    0.8466   0.01875   0.01269  0.003071
   245/299    0.818G   0.02552   0.02024  0.004683   0.05044        21       640    0.9795    0.9904    0.9947     0.847   0.01868   0.01269  0.003068
   246/299    0.818G   0.02601   0.02086  0.005159   0.05203        14       640    0.9793    0.9922    0.9951    0.8464   0.01881   0.01273  0.003063
   247/299    0.818G    0.0262   0.02093  0.005105   0.05224        20       640    0.9882    0.9859    0.9953    0.8485   0.01856   0.01265  0.003058
   248/299    0.818G   0.02544   0.02136  0.004838   0.05163         9       640    0.9818    0.9901    0.9952    0.8482   0.01858   0.01265  0.003061
   249/299    0.818G   0.02624   0.02152  0.005258   0.05302        15       640    0.9832    0.9904    0.9952    0.8475   0.01857   0.01263   0.00305
   250/299    0.818G   0.02564   0.02112  0.004798   0.05155        19       640    0.9804    0.9916    0.9951    0.8473   0.01856   0.01265  0.003067
   251/299    0.818G   0.02579   0.02095   0.00502   0.05176        20       640    0.9859    0.9882    0.9953      0.85   0.01844   0.01259  0.003046
   252/299    0.818G    0.0256   0.02069  0.004933   0.05122        14       640    0.9916    0.9854    0.9953    0.8507   0.01843   0.01263  0.003048
   253/299    0.818G   0.02519   0.02056  0.004817   0.05056        17       640      0.99     0.984    0.9949    0.8492   0.01849   0.01262  0.003048
   254/299    0.818G   0.02549   0.02084  0.004804   0.05114        21       640     0.985    0.9889    0.9952    0.8484   0.01854   0.01269  0.003037
   255/299    0.818G   0.02538   0.02099  0.004871   0.05123        10       640    0.9862    0.9895    0.9952    0.8478   0.01849   0.01259  0.003052
   256/299    0.818G   0.02578    0.0205  0.005007   0.05129        10       640    0.9867    0.9883    0.9948    0.8484   0.01852   0.01259  0.003039
   257/299    0.818G    0.0252   0.01992  0.004894   0.05001        17       640    0.9879    0.9852    0.9952    0.8489   0.01854   0.01264  0.003018
   258/299    0.818G   0.02553   0.02006  0.005038   0.05063         6       640    0.9819    0.9921    0.9952    0.8522   0.01844    0.0126  0.003027
   259/299    0.818G   0.02584   0.02099    0.0049   0.05173        17       640     0.987    0.9858    0.9953    0.8512   0.01845   0.01256  0.003022
   260/299    0.818G   0.02513   0.02051  0.004779   0.05041        10       640    0.9878    0.9865    0.9954    0.8479   0.01846   0.01252  0.003023
   261/299    0.818G   0.02572   0.02023  0.004982   0.05094         5       640    0.9869    0.9859    0.9953    0.8516   0.01838   0.01241  0.003003
   262/299    0.818G   0.02535   0.01982   0.00506   0.05023        17       640    0.9857    0.9874    0.9951    0.8487   0.01842   0.01254  0.003022
   263/299    0.818G   0.02568   0.02101    0.0049   0.05159         6       640    0.9869     0.984    0.9951    0.8541   0.01826   0.01242  0.003026
   264/299    0.818G   0.02542   0.02037  0.004861   0.05065         8       640    0.9863    0.9849     0.995    0.8511   0.01828   0.01239  0.003022
   265/299    0.818G   0.02541    0.0198  0.004792      0.05        23       640    0.9797     0.992    0.9953    0.8545   0.01823   0.01236  0.003008
   266/299    0.818G   0.02524   0.02049   0.00486   0.05059         8       640    0.9875    0.9856    0.9953    0.8542   0.01814   0.01235  0.002997
   267/299    0.818G   0.02533   0.02047  0.004927   0.05072        11       640    0.9789    0.9941    0.9953    0.8548   0.01819   0.01239  0.003001
   268/299    0.818G   0.02567   0.02061   0.00497   0.05125        12       640    0.9916    0.9829    0.9954    0.8523   0.01829   0.01239  0.003015
   269/299    0.818G   0.02502   0.01989  0.004862   0.04978        21       640    0.9843    0.9857    0.9954    0.8536   0.01816   0.01235  0.003011
   270/299    0.818G   0.02585   0.02063   0.00512    0.0516        11       640    0.9815    0.9909    0.9953     0.852   0.01823   0.01249  0.003015
   271/299    0.818G   0.02458   0.01976  0.004524   0.04886        20       640    0.9811     0.992    0.9953    0.8549   0.01819   0.01243  0.003015
   272/299    0.818G   0.02499   0.02015  0.004808   0.04994        15       640    0.9877    0.9875    0.9953    0.8542   0.01822   0.01239  0.003012
   273/299    0.818G   0.02527   0.01974  0.005044   0.05005        16       640    0.9893    0.9837    0.9953    0.8552   0.01824   0.01236  0.003007
   274/299    0.818G   0.02486   0.01984  0.004532   0.04923        16       640    0.9908    0.9855    0.9954    0.8547   0.01821   0.01238  0.003003
   275/299    0.818G   0.02458   0.02006  0.004684   0.04932        14       640    0.9874    0.9854    0.9953    0.8568   0.01807   0.01228  0.002984
   276/299    0.818G   0.02484   0.01986  0.004686   0.04939        11       640    0.9882    0.9872    0.9954    0.8554   0.01806   0.01229  0.002989
   277/299    0.818G   0.02502    0.0203  0.004843   0.05016        27       640    0.9896    0.9861    0.9955    0.8565   0.01806   0.01226  0.002982
   278/299    0.818G   0.02482   0.02035  0.004688   0.04986        12       640     0.988    0.9885    0.9955    0.8595     0.018   0.01227  0.002979
   279/299    0.818G   0.02514   0.02036  0.004982   0.05049        19       640    0.9877    0.9892    0.9955    0.8559   0.01808   0.01232  0.002983
   280/299    0.818G   0.02457   0.01976  0.004602   0.04893        16       640    0.9879    0.9874    0.9954    0.8546   0.01806    0.0123  0.002988
   281/299    0.818G   0.02506   0.01989   0.00489   0.04984        12       640    0.9875    0.9885    0.9953    0.8555   0.01803   0.01225  0.002984
   282/299    0.818G   0.02497   0.02012  0.004683   0.04977        11       640    0.9881    0.9861    0.9954    0.8566   0.01806   0.01215  0.002974
   283/299    0.818G   0.02457    0.0199   0.00479   0.04926         9       640    0.9918    0.9853    0.9955    0.8602   0.01794   0.01218  0.002975
   284/299    0.818G   0.02459   0.02036   0.00481   0.04976         9       640    0.9858    0.9926    0.9955    0.8561   0.01802   0.01221  0.002969
   285/299    0.818G   0.02485   0.02051  0.004809   0.05016        10       640    0.9931     0.985    0.9956    0.8556   0.01795   0.01219  0.002971
   286/299    0.818G   0.02493    0.0194  0.004728   0.04906         9       640    0.9929    0.9824    0.9955    0.8591   0.01787   0.01214  0.002968
   287/299    0.818G   0.02483   0.02013  0.004829   0.04978        24       640    0.9911    0.9829    0.9949    0.8559   0.01794   0.01227  0.002989
   288/299    0.818G   0.02491   0.02076  0.004867   0.05053        13       640    0.9908    0.9857    0.9954    0.8594   0.01786   0.01213  0.002975
   289/299    0.818G   0.02481   0.02005  0.004612   0.04947        21       640    0.9918    0.9851    0.9955    0.8566   0.01804   0.01215  0.002975
   290/299    0.818G   0.02509   0.01952  0.004849   0.04946        15       640     0.986    0.9916    0.9954    0.8591   0.01786   0.01212  0.002969
   291/299    0.818G   0.02462   0.01989   0.00479    0.0493        11       640    0.9914    0.9856    0.9955    0.8589   0.01784   0.01208  0.002963
   292/299    0.818G   0.02421   0.01923  0.004646   0.04809        18       640    0.9863    0.9897    0.9955    0.8567     0.018    0.0122  0.002987
   293/299    0.818G   0.02492    0.0205  0.004741   0.05016        12       640    0.9886    0.9867    0.9955    0.8573   0.01793    0.0121  0.002977
   294/299    0.818G   0.02484   0.02012  0.004801   0.04976        17       640    0.9898    0.9858    0.9954    0.8599   0.01785   0.01211  0.002977
   295/299    0.818G   0.02505   0.02033  0.004755   0.05013        12       640    0.9862    0.9893    0.9953    0.8578   0.01789   0.01214   0.00297
   296/299    0.818G   0.02504   0.01976  0.004932   0.04973        21       640     0.985    0.9879    0.9954    0.8587    0.0179   0.01212  0.002959
   297/299    0.818G   0.02458   0.01966   0.00458   0.04882        20       640     0.984    0.9896    0.9954    0.8602   0.01783   0.01211  0.002972
   298/299    0.818G   0.02478   0.02022  0.004996   0.04999        25       640    0.9834    0.9893    0.9953    0.8581    0.0178   0.01212  0.002988
   299/299    0.818G   0.02464   0.01984  0.004641   0.04912         6       640    0.9836    0.9908    0.9954    0.8576   0.01785   0.01209   0.00299
